-55.8,nan,-171.76,-118.02,-101.03,nan,-174.64,-146.55,nan,-704.91,-44.66,-78.29,nan,-182.36,-44.69,nan,-139.11,-207.39,-185.23,nan,-137.54,-118.56,nan,-72.81,-57.22,-59.47,-157.62,-99.73,-168.78,-151.89,-57.4,-189.9,-216.6,-217.02,-107.35,-112.39,149.45,nan,-92.93,-136.65,-134.79,-102.95,nan,-39.14,nan,nan,nan,-199.19,-46.46,nan,nan,4.53,-141.8,-122.91,-191.8,nan,-199.04,nan,-14.11,-70.07,-160.41,-114.76,nan,-127.79,-61.91,-60.87,-51.42,nan,-95.28,-107.87,-85.19,nan,-143.16,-133.11,nan,-222.66,-125.8,-113.44,nan,nan,-140.38,-140.6,-147.05,-129.55,-133.84,-111.88,-98.12,-119.1,nan,nan,-143.66,-66.79,-77.72,nan,-120.85,nan,nan,nan,nan
-56.36,nan,-171.04,-117.78,-100.99,-195.42,-176.5,-148.58,nan,-705.88,-45.74,-78.59,nan,-183.91,-46.24,nan,-139.48,-207.46,-185.21,nan,-137.67,-119.73,nan,-72.67,-59.58,-59.9,-158.34,-100.86,-167.58,-151.32,-56.41,-189.9,-218.17,-217.62,-106.75,-111.58,149.73,nan,-94.12,-138.18,-134.64,-103.22,nan,-38.48,nan,nan,nan,-200.12,-45.52,nan,nan,5,-141.95,-121.65,-191.91,nan,-198.71,nan,-13.74,-69.99,-160.38,-115.11,nan,-127.98,-64.47,-61.14,-50.71,nan,-95.98,-107.97,-84.05,nan,-142.99,-133.99,nan,-224.01,-125.88,-113.46,nan,nan,-139.26,-139.33,-147.39,-130.99,-134.79,-111.59,-96.77,-119.38,nan,nan,-142.8,-66.82,-76.97,nan,-122.75,nan,nan,nan,nan
-56.74,nan,-173.35,-117.54,-101.79,-196.01,-176.68,-148.03,nan,-705.16,-45.29,-78.5,nan,-181.21,-46.61,nan,-138.8,-207.44,-185,nan,-139.32,-118.12,nan,-72,-59.26,-58.79,-157.3,-98.66,-168.95,-151.74,-58.34,-189.89,-219.17,-216.71,-108.22,-111.95,149.22,nan,-93.55,-137.3,-133.95,-102.21,nan,-39.02,nan,nan,nan,-200.39,-45.49,nan,nan,6.25,-139.9,-122.83,-192.43,nan,-199.47,nan,-13.41,-69.52,-160.51,-113.83,nan,-127.58,-62.83,-60.18,-51.6,-182.22,-94.42,-110.16,-84.91,nan,-142.79,-133.5,nan,-224.2,-124.65,-113.1,nan,nan,-140.02,-140.99,-147.73,-130.25,-134.98,-110.96,-97.24,-118.5,nan,nan,-142.44,-66.09,-78.11,nan,-122.65,nan,nan,nan,nan
-56.73,nan,-171.46,-116.71,-99.09,-193.87,-176.53,-146.28,nan,-705.61,-44.85,-77.89,nan,-183.63,-46.85,nan,-138.34,-207.68,-185.71,nan,-137.83,-118.34,nan,-72.46,-60.2,-58.36,-156.49,-100.24,-167.55,-150.99,-59.94,-189.65,-219.44,-216.03,-108.37,-109.86,150.56,nan,-92.68,-137.25,-134.19,-100.3,nan,-38.5,nan,nan,nan,-200.45,-44.97,nan,nan,5.67,-140.53,-121.07,-191.65,nan,-198.44,nan,-13.74,-68.44,-159.26,-115.55,nan,-127.89,-63.75,-62.23,-51.38,-182.24,-95.25,-107.61,-84.34,nan,-142.66,-132.75,nan,-225.88,-124.75,-112.52,nan,nan,-140.35,-140.24,-146.89,-129.85,-135.2,-110.91,-95.9,-118.58,nan,nan,-142.41,-66.44,-78.01,nan,-121.44,nan,nan,nan,nan
-54.43,nan,-171.91,-116.95,-100.23,-193.56,-174.09,-147.15,nan,-704.5,-43.79,-78.91,nan,-181.33,-45.18,nan,-139,-206.61,-184.61,nan,-138.32,-117.86,nan,-71.23,-58.71,-57.76,-156.74,-95.18,-166.7,-150.71,-57.15,-189.42,-217.55,-216.29,-106.03,-109.73,nan,nan,-92.24,-137.18,-132.31,-104.83,nan,-37.78,nan,nan,nan,-200.08,-46.68,nan,nan,7.33,-141.2,-120.76,-190.92,nan,-198.17,nan,-12.32,-67.83,-159.66,-115.06,nan,-126.9,-62.57,-59.86,-50.36,-182.81,-94.02,-107.59,-84.1,nan,-142.01,-132.28,nan,-227.48,-124.36,-113.34,nan,nan,-139.74,-138.58,-145.61,-129.12,-132.43,-109.52,-94,-117.16,nan,nan,-141.92,-65.06,-77.38,nan,-121.85,nan,nan,nan,nan
-55.2,nan,-166.19,-116.8,-97.93,-196.66,-174.97,-147.25,nan,-707.31,-44.3,-79.94,nan,-184.17,-47.05,nan,-137.92,-207.57,-185.73,nan,-140.5,-119.38,nan,-72.59,-60.88,-59.6,-155.14,-100.34,-167.3,-154.38,-58.32,-188.96,-218.27,-215.85,-108.37,-105.34,nan,nan,-93.69,-137.51,-132.44,-101.06,nan,-37.83,nan,nan,nan,-199.73,-47.74,nan,nan,6.71,-140.73,-122.2,-192.97,nan,-198.01,nan,-15.02,-69.25,-158.02,-115.41,nan,-127.99,-63.79,-63.01,-52.47,-183.21,-94.55,-108.02,-84.25,nan,-144.08,-136.18,nan,-225.38,-125.84,-113.39,nan,nan,-142.25,-139.93,-145.62,-131.15,-133.99,-110.91,-96.27,-118.42,nan,nan,-142.23,-66.08,-72.77,nan,-122.24,nan,nan,nan,nan
-54.9,nan,-166.19,-116.57,-97.18,-195.5,-175.5,-153.6,nan,-705.65,-46.16,-81.07,nan,-183.97,-45.57,nan,-135.62,-207.53,-185.03,nan,-139.9,-117.87,nan,-70.54,-59.12,-56.46,-156.67,-96.73,-172.14,-152.92,-59.68,-189.21,-216.88,-215.79,-106.7,-109.15,nan,nan,-93.77,-136.65,-125.98,-100.41,nan,-36.77,nan,nan,nan,-200.31,-45.71,nan,nan,5.94,-140.86,-123.45,-191.22,nan,-198.68,nan,-13.07,-71,-154.05,-115.46,nan,-129.9,-62.41,-58.24,-50.43,-183.12,-93.99,-106.71,-85.44,nan,-143.56,-135.23,nan,-227.78,-123.69,-112.79,nan,nan,-138.07,-140.31,-147.03,-128.4,-129.02,-107.82,-96.02,-118.95,nan,nan,-141.93,-66.1,-72.66,nan,-122.19,nan,nan,nan,nan
-53.45,nan,-169.95,-116.78,-101.05,-186.71,-177.23,-151.06,nan,-704.92,-44.68,-80.11,nan,-185.16,-44.59,nan,-133.22,-207.34,-184.53,nan,-139.66,-116.55,nan,-72.75,-59.73,-56.19,-153.28,-98.87,-167.93,-152.51,-56.28,-189.18,-218.3,-217.16,-105.01,-111.64,nan,nan,-94.62,-131.29,-131.2,-100.47,nan,-36.73,nan,nan,nan,-199.53,-44.8,nan,nan,5.14,-140.09,-122.82,-191.3,nan,-199.89,nan,-11.66,-70.15,-158.32,-112.29,nan,-128.08,-63.76,-58.31,-48.98,-185.58,-90.76,-108.14,-84.67,nan,-140.96,-134.15,nan,-227.77,-126.35,-113.33,nan,nan,-136.05,-139.17,-145.09,-130,-129.65,-109.57,-93.96,-116.65,nan,nan,-140.46,-65.33,-75.92,nan,-122.52,nan,nan,nan,nan
-57.38,nan,-170.03,-117.69,-100.86,-194.29,-174.79,-149.63,nan,-705.84,-44.29,-80.23,nan,-184.52,-46.95,nan,-139.17,-208.74,-187.51,nan,-139.85,-120.37,nan,-74.48,-59.17,-58.54,-157.32,-98.85,-168.85,-153.61,-58.2,-190.83,-218.33,-217.91,-109.31,-110.19,nan,nan,-94.22,-138.77,-135.25,-103.13,nan,-39.05,nan,nan,nan,-201.92,-46.09,nan,nan,4.5,-138.45,-118.59,-193,nan,-199.64,nan,-12.9,-71.2,-161.44,-116.22,nan,-127.31,-65.78,-60.81,-50.21,-185.05,-95.67,-107.79,-85.97,nan,-145.16,-135.66,nan,-226.92,-126.77,-116.61,nan,nan,-137.76,-142.5,-148.05,-129.14,-130.59,-111.89,-95.57,-119.19,nan,nan,-143.04,-68.3,-78.93,nan,-120.48,nan,nan,nan,nan
-56.66,nan,-170.24,-116.65,-100.53,-193.09,-174.06,-146.91,nan,-704.48,-45.29,-77.53,nan,-182.45,-45.39,nan,-137.46,-206.33,-184.82,nan,-139.28,-120.54,nan,-72.37,-59.96,-58.05,-157.35,-104.97,-167.03,-151.42,-57.41,-190.29,-217.35,-215.83,-109.29,-110.51,nan,nan,-92.92,-135.37,-132.17,-103.5,nan,-38.07,nan,nan,nan,-199.62,-45.84,nan,nan,6.76,-140.62,-118.62,-192.08,nan,-199.08,nan,-13.07,-68.98,-160.05,-114.63,nan,-128.11,-63.46,-61.61,-49.41,-182.39,-94.35,-108.39,-84.8,nan,-143.14,-133.64,nan,-224.83,-125.67,-112.07,nan,nan,-138.98,-139.3,-146.32,-129.77,-132.38,-111.34,-93.35,-118.67,nan,nan,-141.38,-66.52,-76.18,nan,-120.98,nan,nan,nan,nan
-55.01,nan,-169.28,-115.77,-98.42,-194.17,-174.27,-148.68,nan,-704.49,-43.89,-77.7,nan,-181.99,-46.06,nan,-137.7,-207.01,-184.88,nan,-140.43,-117.72,nan,-72.06,-57.63,-57.23,-156.46,-101.45,-167.13,-150.59,-57.96,-190.11,-216.57,-216.65,-110.38,-109.27,nan,nan,-92.52,-136.68,-133.06,-103.84,nan,-37.55,nan,nan,nan,-199.19,-44.93,nan,nan,8.93,-141.01,-120.63,-191.39,nan,-198.72,nan,-11.13,-70.95,-159.77,-114.73,nan,-127.57,-62.82,-63.05,-49.66,-183.01,-94.24,-108.05,-84.37,nan,-143.1,-134.33,nan,-227.11,-125.91,-112.59,nan,nan,-138.84,-140.9,-146.55,-129.87,-133.31,-109.64,-93.65,-119.28,nan,nan,-141.54,-64.84,-76.65,nan,-121.5,nan,nan,nan,nan
-53.86,nan,-171.57,-117.25,-99.52,-194.61,-174.54,-149.21,nan,-704.02,-43.28,-77.4,nan,-181.96,-45.3,nan,-137.89,-205.48,-184.42,nan,-137.89,-116.27,nan,-71.28,-58.81,-56.7,-156.1,-98.24,-166.83,-153.23,-57.15,-189.04,-216.59,-216.04,-106.04,-108.55,nan,nan,-92.07,-136.45,-139.64,-100.72,nan,-36.61,nan,nan,nan,-199.04,-44.52,nan,nan,9.32,-140.98,-119.91,-191.46,nan,-198.01,nan,-13.17,-70.53,-159.01,-114.85,nan,-126.64,-63.32,-58.95,-49.24,-182.93,-94.41,-106.81,-84.34,nan,-141.96,-132.74,nan,-226.9,-126.74,-111.96,nan,nan,-137.53,-139.4,-146.62,-128.3,-132.33,-109.71,-93.22,-117.37,nan,nan,-142,-62.77,-78.07,nan,-121.07,nan,nan,nan,nan
-55.05,nan,-168.47,-117.13,-99,-197.35,-174.09,-148.78,nan,-704.42,-43.37,-77.89,nan,-181.88,-45.47,nan,-138.3,-206,-184.8,nan,-139.73,-117.75,nan,-72.4,-59.08,-58.34,-157.04,-100.36,-167.42,-152.19,-58.05,-189.2,-217.98,-216.32,-103.29,-108.15,nan,nan,-92.91,-136.18,-134.88,-106.36,nan,-37.41,nan,nan,nan,-200.05,-44.81,nan,nan,8.77,-140.66,-120.63,-191.43,nan,-198.61,nan,-12.38,-67.98,-161.02,-115.22,nan,-127.33,-63.45,-65.39,-50.21,-183.72,-95.06,-107.61,-84.8,nan,-142.46,-133.27,nan,-228.78,-125.12,-112.97,nan,nan,-137.99,-139.1,-146.5,-128.82,-133,-109.13,-93.1,-118.73,nan,nan,-141.49,-63.49,-76.25,nan,-121.38,nan,nan,nan,nan
-54.38,nan,-171.79,-117.08,-99.87,-194.15,-173.62,-145.81,nan,-703.9,-44.03,-77.39,nan,-181.58,-46.42,nan,-137.6,-204.83,-185.25,nan,-140.02,-117.82,nan,-73.31,-59,-57.23,-157.79,-104.55,-167.66,-151.4,-57.58,-189.32,-217.49,-216.82,-111.61,-111.01,nan,nan,-91.96,-138.1,-132.49,-100.9,nan,-38.64,nan,nan,nan,-200.19,-46.18,nan,nan,5.78,-140.93,-120.75,-192.34,nan,-198.33,nan,-13.01,-67.98,-160.5,-114.58,nan,-127.28,-62.78,-63.5,-49.38,-182.77,-95,-108.56,-84.75,nan,-142.42,-133.31,nan,-226.73,-124.95,-112.85,nan,nan,-138.6,-138.78,-145.53,-129.07,-133.12,-109.19,-95.43,-117.98,nan,nan,-141.21,-61.93,-75.44,nan,-121.75,nan,nan,nan,nan
-54.31,nan,-169.77,-117.47,-100.86,-192.99,-175.12,-146.1,nan,-704.89,-43.9,-79.58,nan,-181.58,-45.57,nan,-137.32,-206.2,-184.74,nan,-139.87,-117.65,nan,-71.09,-59.08,-56.35,-156.45,-99.41,-166.69,-153.74,-58.95,-189.33,-216.67,-216.18,-107.49,-110.3,nan,nan,-92.81,-136.95,-132.13,-100.75,nan,-39.17,nan,nan,nan,-200.1,-43.64,nan,nan,7.42,-140.32,-119.58,-191.42,nan,-198.3,nan,-12.87,-67.93,-159.58,-113.91,nan,-127.41,-63.47,-59.62,-49.45,-182.6,-95.14,-106.85,-83.74,nan,-142.28,-131.6,nan,-225.35,-125.59,-112.18,nan,nan,-138.29,-138.44,-146.4,-127.2,-132.02,-110.87,-91.38,-118.88,nan,nan,-142.89,-65.54,-73.89,nan,-120.21,nan,nan,nan,nan
-54.96,nan,-168.31,-118.8,-100.58,-195.65,-173.91,-150.62,nan,-703.51,-42.92,-77.41,nan,-183.23,-46.36,nan,-136.42,-206.99,-185.4,nan,-138.87,-117.39,nan,-74.16,-58.17,-57.83,-157.26,-101.53,-168.14,-152.11,-57.65,-189.71,-217.53,-216.82,-106.64,-110.88,nan,nan,-93.31,-136.67,-127.73,-102.54,nan,-36.47,nan,nan,nan,-199.75,-46.37,nan,nan,8.25,-140.76,-121.54,-193.46,nan,-198.88,nan,-13.8,-69.91,-161.17,-117.79,nan,-130.1,-63.3,-59.97,-46.82,-185.19,-94.9,-108.16,-84.47,nan,-144.5,-133.6,nan,-227.26,-126.82,-113.69,nan,nan,-138.2,-140.55,-147.04,-130.19,-131.61,-110.13,-93.03,-120.31,nan,nan,-143.13,-66.95,-76.53,nan,-120.81,nan,nan,nan,nan
-54.57,nan,-171.89,-118.06,-101.2,-195.37,-173.13,-143.57,nan,-703.34,-45.14,-77.64,nan,-182.13,-48.36,nan,-137.54,-206.66,-184.77,nan,-138.74,-117.28,nan,-70.63,-59.98,-58.81,-158.88,-97.83,-167.62,-152.61,-58.82,-189.54,-216.94,-215.15,-107.88,-111.98,nan,nan,-94.23,-136.47,-134.53,-102.36,nan,-34.44,nan,nan,nan,-200.25,-45.09,nan,nan,7.56,-139.3,-121.68,-191.82,nan,-196.51,nan,-12.53,-69.55,-158.25,-113.82,nan,-129.03,-63.61,-59.08,-50.5,-182.86,-94.55,-108.42,-83.22,nan,-142.81,-132.28,nan,-224.36,-126.02,-112.91,nan,nan,-137.6,-140.59,-146.63,-128.08,-132.98,-110.16,-92.64,-118.37,nan,nan,-141.88,-68.35,-77.99,nan,-120.96,nan,nan,nan,nan
-55.88,nan,-170.15,-117.51,-99.95,-192.34,-175.74,-148.24,nan,-705.02,-43.64,-78.29,nan,-181.86,-45.55,nan,-139.46,-207.07,-185.72,nan,-141.01,-117.56,nan,-72.29,-60.46,-57.65,-156.75,-98.58,-166.99,-151.75,-59.73,-189.99,-217.93,-217.54,-109.79,-109.58,nan,nan,-93.79,-137.54,-133.01,-100.19,nan,-38.07,nan,nan,nan,-200.64,-45.15,nan,nan,6.45,-140.98,-120.27,-191.53,nan,-199.27,nan,-12.35,-70.14,-159.29,-113.86,nan,-128.74,-64.13,-60.19,-49.34,-183.87,-94.9,-108.56,-84.32,nan,-143.86,-134.25,nan,-224.91,-125.1,-112.55,nan,nan,-137.94,-140.19,-145.72,-128.94,-133.4,-109.87,-91.88,-118.72,nan,nan,-142.03,-64.1,-76.39,nan,-120.83,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,-147.23,nan,nan,nan,nan,nan,-181.47,-46.18,nan,-135.91,-206.54,-184.4,nan,-141.42,-121.5,nan,-70.77,-58.34,-57.69,-158.4,-99.49,-166.99,-151.81,-61.13,-189.47,-216.69,-216.45,-110.43,-109.97,nan,nan,-91.7,-138.13,-134.77,-101.97,nan,-37.35,nan,nan,nan,-199.87,-45.63,nan,nan,6.65,-139.96,-119.85,-192.07,nan,-197.87,nan,-13.35,-69.8,-159.42,-114.67,nan,-127.66,-64.59,-59.38,-52.26,-183.12,-95.48,-106.99,-84.57,nan,-143.46,-132.57,nan,-226.18,-124.23,-110.92,nan,nan,-139.28,-139.5,-145.27,-129.88,-132.47,-110.54,-92,-118.71,nan,nan,-142.28,-65.92,-75.57,nan,-120.2,nan,nan,nan,nan
-55.4,nan,-169.01,-115.56,-107.72,-192.41,-173.36,-147.37,nan,-704.26,-43.08,-77.53,nan,-181.77,-45.45,nan,-133.25,-206.12,-184.5,nan,-139.91,-117.06,nan,-72.5,-59,-55.74,-155.81,-95.79,-166.41,-150.03,-58.88,-187.9,-218.4,-215.31,-102.14,-109.07,nan,nan,-92.64,-136.17,-131.5,-100.18,nan,-34.97,nan,nan,nan,-198.59,-44.64,nan,nan,11.24,-138.37,-122,-191.2,nan,-197.7,nan,-10.74,-67.71,-158.32,-113.03,nan,-127.33,-62.67,-59.39,-48.63,-182.06,-95.22,-107.54,-84.88,nan,-141.96,-131.9,nan,-223.66,-124.01,-112.14,nan,nan,-135.88,-138.66,-145.64,-131,-130.46,-107.64,-90.23,-117.65,nan,nan,-140.96,-65.01,-75.59,nan,-120.67,nan,nan,nan,nan
-53.66,nan,-168.4,-116.41,-101.21,-191.58,-173.59,-145.01,nan,-703.01,-41.08,-75.47,nan,-181.33,-43.74,nan,-132.85,-203.89,-184.15,nan,-139.23,-116.74,nan,-72.19,-57.96,-56.61,-151.04,-98.8,-165.5,-150.66,-58.95,-188.23,-216.35,-215.64,-103.48,-108.74,nan,nan,-90.91,-135.45,-127.52,-104.18,nan,-36,nan,nan,nan,-197.91,-40.67,nan,nan,4.6,-139.11,-120.21,-190.28,nan,-197.81,nan,-9.53,-69.59,-158.91,-112.09,nan,-125.17,-62.48,-59.53,-47.73,-182.91,-92.73,-107.68,-82.06,nan,-143.16,-132.61,nan,-225.2,-123.85,-111.39,nan,nan,-135.81,-137.59,-144.19,-126.55,-130.56,-108.04,-88.68,-117.24,nan,nan,-139.95,-63.26,-76.45,nan,-119.36,nan,nan,nan,nan
-52.84,nan,-169.95,-115.12,-100.76,-194.15,-174.69,-146.1,nan,-704.08,-44.14,-78.5,nan,-179.4,-47.52,nan,-135.28,-206.42,-184.16,nan,-139.88,-116.93,nan,-67.14,-56.48,-57.87,-157.25,-95.99,-167.13,-149.42,-59.71,-189.34,-218.31,-215.37,-105.41,-108.43,nan,nan,-92.73,-130.93,-132.76,-99.01,nan,-36.21,nan,nan,nan,-200.09,-44.04,nan,nan,6.52,-138.09,-117.65,-191.3,nan,-198,nan,-10.58,-67.44,-159.12,-114.26,nan,-127.25,-63.9,-57.48,-50.35,-181.38,-92.55,-107.48,-85.05,nan,-144.77,-132.65,nan,-222.12,-126.4,-112.7,nan,nan,-136.52,-141.31,-144.84,-128.72,-131.25,-109.16,-89.7,-117.29,nan,nan,-141.13,-65.09,-73.85,nan,-120.33,nan,nan,nan,nan
